constructorStandingsId,raceId,constructorId,points,position,positionText,wins
27035,997,9,189.0,3,3,3
27036,997,1,44.0,6,6,0
27039,997,15,16.0,9,9,0
27040,997,3,4.0,10,10,0
27042,997,210,49.0,5,5,0
27043,998,6,287.0,1,1,4
27044,998,131,267.0,2,2,3
27045,998,9,199.0,3,3,3
27046,998,1,48.0,7,7,0
27049,998,15,16.0,9,9,0
27050,998,3,4.0,10,10,0
27052,998,210,51.0,5,5,0
27053,999,6,302.0,2,2,4
27054,999,131,310.0,1,1,4
27055,999,9,211.0,3,3,3
27056,999,1,48.0,7,7,0
27059,999,15,18.0,9,9,0
27060,999,3,4.0,10,10,0
27062,999,210,59.0,6,6,0
27063,1000,6,335.0,2,2,4
27064,1000,131,345.0,1,1,5
27065,1000,9,223.0,3,3,3
27066,1000,1,52.0,7,7,0
27069,1000,15,18.0,9,9,0
27070,1000,3,4.0,10,10,0
27072,1000,210,66.0,5,5,0
27073,1001,6,360.0,2,2,5
27074,1001,131,375.0,1,1,5
27075,1001,9,238.0,3,3,3
27076,1001,1,52.0,6,6,0
27079,1001,15,19.0,8,8,0
27080,1001,3,4.0,10,10,0
27082,1001,210,76.0,5,5,0
27100,1002,3,7.0,10,10,0
27096,1002,1,52.0,6,6,0
27094,1002,131,415.0,1,1,6
27102,1002,210,76.0,5,5,0
27099,1002,15,19.0,9,9,0
27093,1002,6,390.0,2,2,5
27095,1002,9,248.0,3,3,3
27103,1003,6,415.0,2,2,5
27104,1003,131,452.0,1,1,7
27105,1003,9,274.0,3,3,3
27106,1003,1,58.0,6,6,0
27109,1003,15,21.0,9,9,0
27110,1003,3,7.0,10,10,0
27112,1003,210,76.0,5,5,0
27113,1004,6,442.0,2,2,5
27114,1004,131,495.0,1,1,8
27115,1004,9,292.0,3,3,3
27116,1004,1,58.0,6,6,0
27119,1004,15,27.0,9,9,0
27120,1004,3,7.0,10,10,0
27122,1004,210,80.0,5,5,0
27123,1005,6,460.0,2,2,5
27124,1005,131,538.0,1,1,9
27125,1005,9,319.0,3,3,3
27126,1005,1,58.0,6,6,0
27129,1005,15,27.0,9,9,0
27130,1005,3,7.0,10,10,0
27132,1005,210,84.0,5,5,0
27152,1006,210,84.0,5,5,0
27150,1006,3,7.0,10,10,0
27146,1006,1,58.0,6,6,0
27144,1006,131,563.0,1,1,9
27149,1006,15,28.0,9,9,0
27143,1006,6,497.0,2,2,6
27145,1006,9,337.0,3,3,3
27153,1007,6,530.0,2,2,6
27154,1007,131,585.0,1,1,9
27155,1007,9,362.0,3,3,4
27156,1007,1,62.0,6,6,0
27159,1007,15,36.0,8,8,0
27160,1007,3,7.0,10,10,0
27162,1007,210,84.0,5,5,0
27163,1008,6,553.0,2,2,6
27164,1008,131,620.0,1,1,10
27165,1008,9,392.0,3,3,4
27166,1008,1,62.0,6,6,0
27169,1008,15,42.0,8,8,0
27170,1008,3,7.0,10,10,0
27172,1008,210,90.0,5,5,0
27173,1009,6,571.0,2,2,6
27174,1009,131,655.0,1,1,11
27175,1009,9,419.0,3,3,4
27176,1009,1,62.0,6,6,0
27179,1009,15,48.0,8,8,0
27180,1009,3,7.0,10,10,0
27182,1009,210,93.0,5,5,0
27196,1010,210,8.0,4,4,0
27195,1010,6,22.0,2,2,0
27194,1010,9,15.0,3,3,0
27193,1010,131,44.0,1,1,1
27201,1010,1,0.0,9,9,0
27202,1010,3,0.0,10,10,0
27223,1012,131,130.0,1,1,3
27222,1011,3,0.0,10,10,0
27215,1011,6,48.0,2,2,0
27221,1011,1,8.0,5,5,0
27214,1011,9,31.0,3,3,0
27216,1011,210,8.0,6,6,0
27213,1011,131,87.0,1,1,2
27224,1012,9,52.0,3,3,0
27225,1012,6,73.0,2,2,0
27226,1012,210,8.0,6,6,0
27231,1012,1,8.0,7,7,0
27232,1012,3,0.0,10,10,0
27233,1013,131,173.0,1,1,4
27234,1013,9,64.0,3,3,0
27235,1013,6,99.0,2,2,0
27236,1013,210,8.0,8,8,0
27241,1013,1,18.0,4,4,0
27242,1013,3,0.0,10,10,0
27243,1014,131,217.0,1,1,5
27244,1014,9,87.0,3,3,0
27245,1014,6,121.0,2,2,0
27246,1014,210,15.0,6,6,0
27251,1014,1,22.0,4,4,0
27252,1014,3,0.0,10,10,0
27253,1015,131,257.0,1,1,6
27254,1015,9,110.0,3,3,0
27255,1015,6,139.0,2,2,0
27256,1015,210,16.0,6,6,0
27261,1015,1,30.0,4,4,0
27262,1015,3,0.0,10,10,0
27263,1016,131,295.0,1,1,7
27264,1016,9,124.0,3,3,0
27265,1016,6,172.0,2,2,0
27266,1016,210,16.0,8,8,0
27271,1016,1,30.0,4,4,0
27272,1016,3,0.0,10,10,0
27302,1017,3,0.0,10,10,0
27304,1018,9,169.0,3,3,1
27303,1018,131,363.0,1,1,8
27301,1017,1,40.0,4,4,0
27296,1017,210,16.0,9,9,0
27295,1017,6,198.0,2,2,0
27294,1017,9,137.0,3,3,0
27293,1017,131,338.0,1,1,8
27305,1018,6,228.0,2,2,0
27306,1018,210,16.0,9,9,0
27311,1018,1,52.0,4,4,0
27312,1018,3,0.0,10,10,0
27313,1019,131,407.0,1,1,9
27314,1019,9,191.0,3,3,1
27315,1019,6,243.0,2,2,0
27316,1019,210,16.0,9,9,0
27321,1019,1,60.0,4,4,0
27322,1019,3,0.0,10,10,0
27341,1020,1,70.0,4,4,0
27336,1020,210,26.0,8,8,0
27335,1020,6,261.0,2,2,0
27342,1020,3,1.0,10,10,0
27334,1020,9,217.0,3,3,2
27333,1020,131,409.0,1,1,9
27343,1021,131,438.0,1,1,10
27344,1021,9,244.0,3,3,2
27345,1021,6,288.0,2,2,0
27346,1021,210,26.0,9,9,0
27351,1021,1,82.0,4,4,0
27352,1021,3,1.0,10,10,0
27353,1022,131,471.0,1,1,10
27354,1022,9,254.0,3,3,2
27355,1022,6,326.0,2,2,1
27356,1022,210,26.0,9,9,0
27361,1022,1,82.0,4,4,0
27362,1022,3,1.0,10,10,0
27363,1023,131,505.0,1,1,10
27364,1023,9,266.0,3,3,2
27365,1023,6,351.0,2,2,2
27366,1023,210,26.0,9,9,0
27371,1023,1,83.0,4,4,0
27372,1023,3,1.0,10,10,0
27373,1024,131,527.0,1,1,10
27374,1024,9,289.0,3,3,2
27375,1024,6,394.0,2,2,3
27376,1024,210,26.0,9,9,0
27381,1024,1,89.0,4,4,0
27382,1024,3,1.0,10,10,0
27383,1025,131,571.0,1,1,11
27384,1025,9,311.0,3,3,2
27385,1025,6,409.0,2,2,3
27386,1025,210,28.0,9,9,0
27391,1025,1,101.0,4,4,0
27392,1025,3,1.0,10,10,0
27422,1026,3,1.0,10,10,0
27421,1026,1,111.0,4,4,0
27415,1026,6,435.0,2,2,3
27414,1026,9,323.0,3,3,2
27416,1026,210,28.0,9,9,0
27413,1026,131,612.0,1,1,12
27432,1027,3,1.0,10,10,0
27431,1027,1,111.0,4,4,0
27425,1027,6,466.0,2,2,3
27424,1027,9,341.0,3,3,2
27426,1027,210,28.0,9,9,0
27423,1027,131,652.0,1,1,13
27433,1028,131,695.0,1,1,14
27434,1028,9,366.0,3,3,2
27435,1028,6,479.0,2,2,3
27436,1028,210,28.0,9,9,0
27441,1028,1,121.0,4,4,0
27442,1028,3,1.0,10,10,0
27443,1029,131,701.0,1,1,14
27444,1029,9,391.0,3,3,3
27445,1029,6,479.0,2,2,3
27446,1029,210,28.0,9,9,0
27451,1029,1,140.0,4,4,0
27452,1029,3,1.0,10,10,0
27453,1030,131,739.0,1,1,15
27454,1030,9,417.0,3,3,3
27455,1030,6,504.0,2,2,3
27456,1030,210,28.0,9,9,0
27461,1030,1,145.0,4,4,0
27462,1030,3,1.0,10,10,0
27522,1034,210,1.0,9,9,0
27521,1034,9,78.0,2,2,0
27520,1034,3,0.0,10,10,0
27515,1034,1,51.0,3,3,0
27514,1034,6,43.0,4,4,0
27513,1034,131,146.0,1,1,4
27583,1040,131,366.0,1,1,8
27582,1031,210,0.0,10,10,0
27581,1031,9,0.0,9,9,0
27580,1031,3,0.0,8,8,0
27575,1031,1,26.0,2,2,0
27574,1031,6,19.0,3,3,0
27573,1031,131,37.0,1,1,1
27483,1032,131,80.0,1,1,2
27484,1032,6,19.0,5,5,0
27485,1032,1,39.0,2,2,0
27490,1032,3,0.0,9,9,0
27491,1032,9,27.0,3,3,0
27492,1032,210,0.0,10,10,0
27511,1033,9,55.0,2,2,0
27510,1033,3,0.0,10,10,0
27504,1033,6,27.0,5,5,0
27505,1033,1,41.0,3,3,0
27512,1033,210,1.0,9,9,0
27503,1033,131,121.0,1,1,3
27523,1035,131,180.0,1,1,4
27524,1035,6,55.0,3,3,0
27525,1035,1,53.0,4,4,0
27530,1035,3,0.0,10,10,0
27531,1035,9,113.0,2,2,1
27532,1035,210,1.0,9,9,0
27533,1036,131,221.0,1,1,5
27534,1036,6,61.0,5,5,0
27535,1036,1,62.0,4,4,0
27540,1036,3,0.0,10,10,0
27541,1036,9,135.0,2,2,1
27542,1036,210,1.0,9,9,0
27543,1037,131,264.0,1,1,6
27544,1037,6,61.0,5,5,0
27545,1037,1,68.0,3,3,0
27550,1037,3,0.0,10,10,0
27551,1037,9,158.0,2,2,1
27552,1037,210,1.0,9,9,0
27553,1038,131,281.0,1,1,6
27554,1038,6,61.0,6,6,0
27555,1038,1,98.0,3,3,0
27560,1038,3,0.0,10,10,0
27561,1038,9,158.0,2,2,1
27562,1038,210,1.0,9,9,0
27563,1039,131,325.0,1,1,7
27564,1039,6,66.0,6,6,0
27565,1039,1,106.0,3,3,0
27570,1039,3,0.0,10,10,0
27571,1039,9,173.0,2,2,1
27572,1039,210,1.0,9,9,0
27584,1040,6,74.0,6,6,0
27585,1040,1,106.0,3,3,0
27590,1040,3,0.0,10,10,0
27591,1040,9,192.0,2,2,1
27592,1040,210,1.0,9,9,0
27593,1041,131,391.0,1,1,9
27594,1041,6,80.0,6,6,0
27595,1041,1,116.0,4,4,0
27600,1041,3,0.0,10,10,0
27601,1041,9,211.0,2,2,1
27602,1041,210,3.0,9,9,0
27603,1042,131,435.0,1,1,10
27604,1042,6,93.0,6,6,0
27605,1042,1,124.0,4,4,0
27610,1042,3,0.0,10,10,0
27611,1042,9,226.0,2,2,1
27612,1042,210,3.0,9,9,0
27613,1043,131,479.0,1,1,11
27614,1043,6,103.0,6,6,0
27615,1043,1,134.0,4,4,0
27620,1043,3,0.0,10,10,0
27621,1043,9,226.0,2,2,1
27622,1043,210,3.0,9,9,0
27623,1044,131,504.0,1,1,12
27624,1044,6,130.0,6,6,0
27625,1044,1,149.0,4,4,0
27630,1044,3,0.0,10,10,0
27631,1044,9,240.0,2,2,1
27632,1044,210,3.0,9,9,0
27633,1045,131,533.0,1,1,13
27634,1045,6,131.0,6,6,0
27635,1045,1,171.0,3,3,0
27640,1045,3,0.0,10,10,0
27641,1045,9,274.0,2,2,1
27642,1045,210,3.0,9,9,0
27643,1046,131,540.0,1,1,13
27644,1046,6,131.0,6,6,0
27645,1046,1,184.0,4,4,0
27650,1046,3,0.0,10,10,0
27651,1046,9,282.0,2,2,1
27652,1046,210,3.0,9,9,0
27653,1047,131,573.0,1,1,13
27654,1047,6,131.0,6,6,0
27655,1047,1,202.0,3,3,0
27660,1047,3,0.0,10,10,0
27661,1047,9,319.0,2,2,2
27662,1047,210,3.0,9,9,0
27912,1051,210,0.0,10,10,0
27911,1051,3,23.0,8,8,0
27910,1051,214,137.0,5,5,1
27908,1051,117,77.0,7,7,0
27906,1051,6,297.5,3,3,0
27905,1051,1,258.0,4,4,1
27904,1051,9,541.5,2,2,10
27903,1051,131,546.5,1,1,8
27673,1052,131,41.0,1,1,1
27674,1052,9,28.0,2,2,0
27675,1052,1,18.0,3,3,0
27676,1052,6,12.0,4,4,0
27678,1052,117,1.0,6,6,0
27680,1052,214,0.0,8,8,0
27681,1052,3,0.0,9,9,0
27682,1052,210,0.0,10,10,0
27711,1053,3,0.0,9,9,0
27712,1053,210,0.0,10,10,0
27704,1053,9,53.0,2,2,1
27705,1053,1,41.0,3,3,0
27710,1053,214,3.0,7,7,0
27708,1053,117,5.0,6,6,0
27706,1053,6,34.0,4,4,0
27703,1053,131,60.0,1,1,1
27713,1054,131,101.0,1,1,2
27714,1054,9,83.0,2,2,1
27715,1054,1,53.0,3,3,0
27716,1054,6,42.0,4,4,0
27718,1054,117,5.0,7,7,0
27720,1054,214,13.0,5,5,0
27721,1054,3,0.0,9,9,0
27722,1054,210,0.0,10,10,0
27723,1055,131,141.0,1,1,3
27724,1055,9,112.0,2,2,1
27725,1055,1,65.0,3,3,0
27726,1055,6,60.0,4,4,0
27728,1055,117,5.0,7,7,0
27730,1055,214,15.0,5,5,0
27731,1055,3,0.0,9,9,0
27732,1055,210,0.0,10,10,0
27733,1056,131,148.0,2,2,3
27734,1056,9,149.0,1,1,2
27735,1056,1,80.0,3,3,0
27736,1056,6,78.0,4,4,0
27738,1056,117,19.0,5,5,0
27740,1056,214,17.0,7,7,0
27741,1056,3,0.0,9,9,0
27742,1056,210,0.0,10,10,0
27743,1057,131,148.0,2,2,3
27744,1057,9,174.0,1,1,3
27745,1057,1,92.0,4,4,0
27746,1057,6,94.0,3,3,0
27748,1057,117,37.0,6,6,0
27750,1057,214,25.0,7,7,0
27751,1057,3,0.0,10,10,0
27752,1057,210,0.0,9,9,0
27753,1059,131,178.0,2,2,3
27754,1059,9,215.0,1,1,4
27755,1059,1,110.0,3,3,0
27756,1059,6,94.0,4,4,0
27758,1059,117,40.0,6,6,0
27760,1059,214,29.0,7,7,0
27761,1059,3,0.0,9,9,0
27762,1059,210,0.0,10,10,0
27763,1058,131,212.0,2,2,3
27764,1058,9,252.0,1,1,5
27765,1058,1,120.0,3,3,0
27766,1058,6,108.0,4,4,0
27768,1058,117,44.0,6,6,0
27770,1058,214,31.0,7,7,0
27771,1058,3,0.0,9,9,0
27772,1058,210,0.0,10,10,0
27792,1060,210,0.0,10,10,0
27786,1060,6,122.0,4,4,0
27791,1060,3,0.0,9,9,0
27790,1060,214,32.0,7,7,0
27788,1060,117,44.0,6,6,0
27785,1060,1,141.0,3,3,0
27784,1060,9,286.0,1,1,6
27783,1060,131,242.0,2,2,3
27793,1061,131,285.0,2,2,4
27794,1061,9,289.0,1,1,6
27795,1061,1,163.0,3,3,0
27796,1061,6,148.0,4,4,0
27798,1061,117,48.0,6,6,0
27800,1061,214,40.0,7,7,0
27801,1061,3,0.0,9,9,0
27802,1061,210,0.0,10,10,0
27820,1062,214,77.0,5,5,1
27818,1062,117,48.0,7,7,0
27815,1062,1,163.0,4,4,0
27822,1062,210,0.0,10,10,0
27821,1062,3,10.0,8,8,0
27816,1062,6,163.0,3,3,0
27814,1062,9,291.0,2,2,6
27813,1062,131,303.0,1,1,4
27823,1063,131,310.5,1,1,4
27824,1063,9,303.5,2,2,7
27825,1063,1,169.0,3,3,0
27826,1063,6,165.5,4,4,0
27828,1063,117,53.0,7,7,0
27830,1063,214,80.0,5,5,1
27831,1063,3,20.0,8,8,0
27832,1063,210,0.0,10,10,0
27833,1064,131,344.5,1,1,4
27834,1064,9,332.5,2,2,8
27835,1064,1,170.0,4,4,0
27836,1064,6,181.5,3,3,0
27838,1064,117,53.0,7,7,0
27840,1064,214,90.0,5,5,1
27841,1064,3,20.0,8,8,0
27842,1064,210,0.0,10,10,0
27843,1065,131,362.5,1,1,4
27844,1065,9,344.5,2,2,8
27845,1065,1,215.0,3,3,1
27846,1065,6,201.5,4,4,0
27848,1065,117,59.0,7,7,0
27850,1065,214,95.0,5,5,1
27851,1065,3,22.0,8,8,0
27852,1065,210,0.0,10,10,0
27853,1066,131,397.5,1,1,5
27854,1066,9,364.5,2,2,8
27855,1066,1,234.0,3,3,1
27856,1066,6,216.5,4,4,0
27858,1066,117,59.0,7,7,0
27860,1066,214,103.0,5,5,1
27861,1066,3,23.0,8,8,0
27862,1066,210,0.0,10,10,0
27863,1067,131,433.5,1,1,6
27864,1067,9,397.5,2,2,8
27865,1067,1,240.0,3,3,1
27866,1067,6,232.5,4,4,0
27868,1067,117,61.0,7,7,0
27870,1067,214,104.0,5,5,1
27871,1067,3,23.0,8,8,0
27872,1067,210,0.0,10,10,0
27873,1069,131,460.5,1,1,6
27874,1069,9,437.5,2,2,9
27875,1069,1,254.0,3,3,1
27876,1069,6,250.5,4,4,0
27878,1069,117,62.0,7,7,0
27880,1069,214,104.0,5,5,1
27881,1069,3,23.0,8,8,0
27882,1069,210,0.0,10,10,0
27883,1070,131,478.5,1,1,6
27884,1070,9,477.5,2,2,10
27885,1070,1,255.0,4,4,1
27886,1070,6,268.5,3,3,0
27888,1070,117,68.0,7,7,0
27890,1070,214,106.0,5,5,1
27891,1070,3,23.0,8,8,0
27892,1070,210,0.0,10,10,0
27893,1071,131,521.5,1,1,7
27894,1071,9,510.5,2,2,10
27895,1071,1,256.0,4,4,1
27896,1071,6,287.5,3,3,0
27898,1071,117,68.0,7,7,0
27900,1071,214,112.0,5,5,1
27901,1071,3,23.0,8,8,0
27902,1071,210,0.0,10,10,0
27913,1072,131,587.5,1,1,9
27914,1072,9,559.5,2,2,10
27915,1072,1,269.0,4,4,1
27916,1072,6,307.5,3,3,0
27918,1072,117,77.0,7,7,0
27920,1072,214,149.0,5,5,1
27921,1072,3,23.0,8,8,0
27922,1072,210,0.0,10,10,0
27923,1073,131,613.5,1,1,9
27924,1073,9,585.5,2,2,11
27925,1073,1,275.0,4,4,1
27926,1073,6,323.5,3,3,0
27928,1073,117,77.0,7,7,0
27930,1073,214,155.0,5,5,1
27931,1073,3,23.0,8,8,0
27932,1073,210,0.0,10,10,0
28142,1074,9,0.0,10,10,0
28141,1074,1,0.0,9,9,0
28140,1074,3,0.0,8,8,0
28139,1074,117,0.0,7,7,0
28137,1074,214,8.0,5,5,0
28135,1074,210,10.0,3,3,0
28134,1074,131,27.0,2,2,0
28133,1074,6,44.0,1,1,1
28143,1075,6,78.0,1,1,1
28144,1075,131,38.0,2,2,0
28145,1075,210,12.0,5,5,0
28147,1075,214,16.0,4,4,0
28149,1075,117,0.0,9,9,0
28150,1075,3,0.0,10,10,0
28151,1075,1,6.0,8,8,0
28152,1075,9,37.0,3,3,1
28153,1076,6,104.0,1,1,2
28154,1076,131,65.0,2,2,0
28155,1076,210,12.0,7,7,0
28157,1076,214,22.0,5,5,0
28159,1076,117,0.0,10,10,0
28160,1076,3,1.0,9,9,0
28161,1076,1,24.0,4,4,0
28162,1076,9,55.0,3,3,1
28163,1077,6,124.0,1,1,2
28164,1077,131,77.0,3,3,0
28165,1077,210,15.0,8,8,0
28167,1077,214,22.0,6,6,0
28169,1077,117,5.0,9,9,0
28170,1077,3,1.0,10,10,0
28171,1077,1,46.0,4,4,0
28172,1077,9,113.0,2,2,2
28173,1078,6,157.0,1,1,2
28174,1078,131,95.0,3,3,0
28175,1078,210,15.0,8,8,0
28177,1078,214,26.0,6,6,0
28179,1078,117,6.0,9,9,0
28180,1078,3,3.0,10,10,0
28181,1078,1,46.0,4,4,0
28182,1078,9,151.0,2,2,3
28183,1079,6,169.0,2,2,2
28184,1079,131,120.0,3,3,0
28185,1079,210,15.0,8,8,0
28187,1079,214,34.0,6,6,0
28189,1079,117,6.0,9,9,0
28190,1079,3,3.0,10,10,0
28191,1079,1,50.0,4,4,0
28192,1079,9,195.0,1,1,4
28193,1080,6,199.0,2,2,2
28194,1080,131,134.0,3,3,0
28195,1080,210,15.0,8,8,0
28197,1080,214,40.0,6,6,0
28199,1080,117,7.0,9,9,0
28200,1080,3,3.0,10,10,0
28201,1080,1,59.0,4,4,0
28202,1080,9,235.0,1,1,5
28203,1081,6,199.0,2,2,2
28204,1081,131,161.0,3,3,0
28205,1081,210,15.0,8,8,0
28207,1081,214,47.0,5,5,0
28209,1081,117,15.0,9,9,0
28210,1081,3,3.0,10,10,0
28211,1081,1,65.0,4,4,0
28212,1081,9,279.0,1,1,6
28232,1082,9,304.0,1,1,7
28231,1082,1,65.0,4,4,0
28230,1082,3,3.0,10,10,0
28225,1082,210,15.0,9,9,0
28223,1082,6,228.0,2,2,2
28224,1082,131,188.0,3,3,0
28229,1082,117,16.0,8,8,0
28227,1082,214,57.0,5,5,0
28233,1083,6,265.0,2,2,3
28234,1083,131,204.0,3,3,0
28235,1083,210,20.0,8,8,0
28237,1083,214,67.0,5,5,0
28239,1083,117,18.0,9,9,0
28240,1083,3,3.0,10,10,0
28241,1083,1,73.0,4,4,0
28242,1083,9,328.0,1,1,7
28243,1084,6,303.0,2,2,4
28244,1084,131,237.0,3,3,0
28245,1084,210,34.0,7,7,0
28247,1084,214,81.0,5,5,0
28249,1084,117,18.0,9,9,0
28250,1084,3,3.0,10,10,0
28251,1084,1,81.0,4,4,0
28252,1084,9,359.0,1,1,7
28253,1085,6,314.0,2,2,4
28254,1085,131,270.0,3,3,0
28255,1085,210,34.0,7,7,0
28257,1085,214,93.0,4,4,0
28259,1085,117,19.0,9,9,0
28260,1085,3,3.0,10,10,0
28261,1085,1,89.0,5,5,0
28262,1085,9,396.0,1,1,8
28263,1086,6,334.0,2,2,4
28264,1086,131,304.0,3,3,0
28265,1086,210,34.0,7,7,0
28267,1086,214,99.0,4,4,0
28269,1086,117,20.0,9,9,0
28270,1086,3,3.0,10,10,0
28271,1086,1,95.0,5,5,0
28272,1086,9,431.0,1,1,9
28273,1087,6,357.0,2,2,4
28274,1087,131,316.0,3,3,0
28275,1087,210,34.0,7,7,0
28277,1087,214,115.0,4,4,0
28279,1087,117,24.0,9,9,0
28280,1087,3,4.0,10,10,0
28281,1087,1,95.0,5,5,0
28282,1087,9,475.0,1,1,10
28283,1088,6,376.0,2,2,4
28284,1088,131,346.0,3,3,0
28285,1088,210,34.0,7,7,0
28287,1088,214,125.0,4,4,0
28289,1088,117,25.0,9,9,0
28290,1088,3,4.0,10,10,0
28291,1088,1,101.0,5,5,0
28292,1088,9,511.0,1,1,11
28293,1089,6,406.0,2,2,4
28294,1089,131,371.0,3,3,0
28295,1089,210,34.0,7,7,0
28297,1089,214,125.0,4,4,0
28299,1089,117,25.0,9,9,0
28300,1089,3,6.0,10,10,0
28301,1089,1,107.0,5,5,0
28302,1089,9,545.0,1,1,12
28303,1091,6,439.0,2,2,4
28304,1091,131,373.0,3,3,0
28305,1091,210,34.0,8,8,0
28307,1091,214,125.0,5,5,0
28309,1091,117,37.0,7,7,0
28310,1091,3,6.0,10,10,0
28311,1091,1,129.0,4,4,0
28312,1091,9,576.0,1,1,13
28332,1092,9,619.0,1,1,14
28331,1092,1,130.0,5,5,0
28325,1092,210,34.0,8,8,0
28323,1092,6,454.0,2,2,4
28330,1092,3,8.0,10,10,0
28324,1092,131,387.0,3,3,0
28327,1092,214,143.0,4,4,0
28329,1092,117,45.0,7,7,0
28370,1093,3,8.0,10,10,0
28371,1093,1,138.0,5,5,0
28367,1093,214,149.0,4,4,0
28363,1093,6,469.0,2,2,4
28369,1093,117,49.0,7,7,0
28365,1093,210,36.0,8,8,0
28364,1093,131,416.0,3,3,0
28382,1094,9,696.0,1,1,16
28381,1094,1,146.0,5,5,0
28375,1094,210,36.0,8,8,0
28373,1094,6,487.0,2,2,4
28380,1094,3,8.0,10,10,0
28374,1094,131,447.0,3,3,0
28377,1094,214,153.0,4,4,0
28379,1094,117,49.0,7,7,0
28372,1093,9,656.0,1,1,15
28383,1095,6,524.0,2,2,4
28384,1095,131,505.0,3,3,1
28385,1095,210,37.0,8,8,0
28387,1095,214,167.0,4,4,0
28389,1095,117,50.0,7,7,0
28390,1095,3,8.0,10,10,0
28391,1095,1,148.0,5,5,0
28392,1095,9,719.0,1,1,16
28393,1096,6,554.0,2,2,4
28394,1096,131,515.0,3,3,1
28395,1096,210,37.0,8,8,0
28397,1096,214,173.0,4,4,0
28399,1096,117,55.0,7,7,0
28400,1096,3,8.0,10,10,0
28401,1096,1,159.0,5,5,0
28402,1096,9,759.0,1,1,17
28492,1098,1,0.0,10,10,0
28491,1098,210,0.0,9,9,0
28489,1098,3,1.0,7,7,0
28488,1098,214,2.0,6,6,0
28486,1098,131,16.0,3,3,0
28485,1098,6,12.0,4,4,0
28484,1098,117,23.0,2,2,0
28483,1098,9,43.0,1,1,1
28444,1100,117,65.0,2,2,0
28443,1100,9,123.0,1,1,3
28442,1099,1,0.0,10,10,0
28439,1099,3,1.0,8,8,0
28435,1099,6,26.0,4,4,0
28441,1099,210,1.0,7,7,0
28438,1099,214,8.0,5,5,0
28434,1099,117,38.0,2,2,0
28436,1099,131,38.0,3,3,0
28433,1099,9,87.0,1,1,2
28445,1100,6,26.0,4,4,0
28446,1100,131,56.0,3,3,0
28448,1100,214,8.0,6,6,0
28449,1100,3,1.0,10,10,0
28451,1100,210,7.0,7,7,0
28452,1100,1,12.0,5,5,0
28453,1101,9,180.0,1,1,4
28454,1101,117,87.0,2,2,0
28455,1101,6,62.0,4,4,0
28456,1101,131,76.0,3,3,0
28458,1101,214,8.0,6,6,0
28459,1101,3,1.0,10,10,0
28461,1101,210,7.0,7,7,0
28462,1101,1,14.0,5,5,0
28463,1102,9,224.0,1,1,5
28464,1102,117,102.0,2,2,0
28465,1102,6,78.0,4,4,0
28466,1102,131,96.0,3,3,0
28468,1102,214,14.0,6,6,0
28469,1102,3,1.0,10,10,0
28471,1102,210,8.0,7,7,0
28472,1102,1,14.0,5,5,0
28473,1104,9,249.0,1,1,6
28474,1104,117,120.0,2,2,0
28475,1104,6,90.0,4,4,0
28476,1104,131,119.0,3,3,0
28478,1104,214,35.0,5,5,0
28479,1104,3,1.0,10,10,0
28481,1104,210,8.0,7,7,0
28482,1104,1,17.0,6,6,0
28493,1105,9,287.0,1,1,7
28494,1105,117,134.0,3,3,0
28495,1105,6,100.0,4,4,0
28496,1105,131,152.0,2,2,0
28498,1105,214,40.0,5,5,0
28499,1105,3,1.0,10,10,0
28501,1105,210,8.0,7,7,0
28502,1105,1,17.0,6,6,0
28522,1106,1,17.0,6,6,0
28521,1106,210,8.0,8,8,0
28519,1106,3,7.0,9,9,0
28518,1106,214,44.0,5,5,0
28516,1106,131,167.0,2,2,0
28515,1106,6,122.0,4,4,0
28514,1106,117,154.0,3,3,0
28513,1106,9,321.0,1,1,8
28541,1107,210,11.0,7,7,0
28539,1107,3,7.0,9,9,0
28535,1107,6,154.0,4,4,0
28534,1107,117,175.0,3,3,0
28542,1107,1,29.0,6,6,0
28538,1107,214,47.0,5,5,0
28533,1107,9,377.0,1,1,9
28536,1107,131,178.0,2,2,0
28543,1108,9,411.0,1,1,10
28544,1108,117,181.0,3,3,0
28545,1108,6,157.0,4,4,0
28546,1108,131,203.0,2,2,0
28548,1108,214,47.0,6,6,0
28549,1108,3,11.0,7,7,0
28551,1108,210,11.0,8,8,0
28552,1108,1,59.0,5,5,0
28553,1109,9,452.0,1,1,11
28554,1109,117,184.0,3,3,0
28555,1109,6,167.0,4,4,0
28556,1109,131,223.0,2,2,0
28558,1109,214,47.0,6,6,0
28559,1109,3,11.0,7,7,0
28561,1109,210,11.0,8,8,0
28562,1109,1,87.0,5,5,0
28563,1110,9,503.0,1,1,12
28564,1110,117,196.0,3,3,0
28565,1110,6,191.0,4,4,0
28566,1110,131,247.0,2,2,0
28568,1110,214,57.0,6,6,0
28569,1110,3,11.0,7,7,0
28571,1110,210,11.0,8,8,0
28572,1110,1,103.0,5,5,0
28573,1111,9,540.0,1,1,13
28574,1111,117,215.0,3,3,0
28575,1111,6,201.0,4,4,0
28576,1111,131,255.0,2,2,0
28578,1111,214,73.0,6,6,0
28579,1111,3,15.0,7,7,0
28581,1111,210,11.0,8,8,0
28582,1111,1,111.0,5,5,0
28583,1112,9,583.0,1,1,14
28584,1112,117,217.0,4,4,0
28585,1112,6,228.0,3,3,0
28586,1112,131,273.0,2,2,0
